"season","episode","episode_name","ken_kwapis","greg_daniels","b_j_novak","paul_lieberstein","mindy_kaling","paul_feig","gene_stupnitsky","lee_eisenberg","jennifer_celotta","randall_einhorn","brent_forrester","jeffrey_blitz","justin_spitzer","imdb_rating","name","value"
2,18,"take your daughter to work day",0,0,0,0,1,0,0,0,0,0,0,0,0,8.3,"andy",0
2,18,"take your daughter to work day",0,0,0,0,1,0,0,0,0,0,0,0,0,8.3,"angela",4
2,18,"take your daughter to work day",0,0,0,0,1,0,0,0,0,0,0,0,0,8.3,"darryl",1
2,18,"take your daughter to work day",0,0,0,0,1,0,0,0,0,0,0,0,0,8.3,"dwight",23
2,18,"take your daughter to work day",0,0,0,0,1,0,0,0,0,0,0,0,0,8.3,"jim",17
2,18,"take your daughter to work day",0,0,0,0,1,0,0,0,0,0,0,0,0,8.3,"kelly",6
2,18,"take your daughter to work day",0,0,0,0,1,0,0,0,0,0,0,0,0,8.3,"kevin",5
2,18,"take your daughter to work day",0,0,0,0,1,0,0,0,0,0,0,0,0,8.3,"michael",77
2,18,"take your daughter to work day",0,0,0,0,1,0,0,0,0,0,0,0,0,8.3,"oscar",1
2,18,"take your daughter to work day",0,0,0,0,1,0,0,0,0,0,0,0,0,8.3,"pam",21
2,18,"take your daughter to work day",0,0,0,0,1,0,0,0,0,0,0,0,0,8.3,"phyllis",0
2,18,"take your daughter to work day",0,0,0,0,1,0,0,0,0,0,0,0,0,8.3,"ryan",10
2,18,"take your daughter to work day",0,0,0,0,1,0,0,0,0,0,0,0,0,8.3,"toby",13
2,18,"take your daughter to work day",0,0,0,0,1,0,0,0,0,0,0,0,0,8.3,"erin",0
2,18,"take your daughter to work day",0,0,0,0,1,0,0,0,0,0,0,0,0,8.3,"jan",0
2,19,"michaels birthday",0,0,0,0,0,0,1,1,0,0,0,0,0,8.1,"andy",0
2,19,"michaels birthday",0,0,0,0,0,0,1,1,0,0,0,0,0,8.1,"angela",12
2,19,"michaels birthday",0,0,0,0,0,0,1,1,0,0,0,0,0,8.1,"darryl",0
2,19,"michaels birthday",0,0,0,0,0,0,1,1,0,0,0,0,0,8.1,"dwight",43
2,19,"michaels birthday",0,0,0,0,0,0,1,1,0,0,0,0,0,8.1,"jim",22
2,19,"michaels birthday",0,0,0,0,0,0,1,1,0,0,0,0,0,8.1,"kelly",4
2,19,"michaels birthday",0,0,0,0,0,0,1,1,0,0,0,0,0,8.1,"kevin",14
2,19,"michaels birthday",0,0,0,0,0,0,1,1,0,0,0,0,0,8.1,"michael",87
2,19,"michaels birthday",0,0,0,0,0,0,1,1,0,0,0,0,0,8.1,"oscar",7
2,19,"michaels birthday",0,0,0,0,0,0,1,1,0,0,0,0,0,8.1,"pam",26
2,19,"michaels birthday",0,0,0,0,0,0,1,1,0,0,0,0,0,8.1,"phyllis",2
2,19,"michaels birthday",0,0,0,0,0,0,1,1,0,0,0,0,0,8.1,"ryan",3
2,19,"michaels birthday",0,0,0,0,0,0,1,1,0,0,0,0,0,8.1,"toby",8
2,19,"michaels birthday",0,0,0,0,0,0,1,1,0,0,0,0,0,8.1,"erin",0
2,19,"michaels birthday",0,0,0,0,0,0,1,1,0,0,0,0,0,8.1,"jan",5
2,20,"drug testing",0,1,0,0,0,0,0,0,1,0,0,0,0,8.4,"andy",0
2,20,"drug testing",0,1,0,0,0,0,0,0,1,0,0,0,0,8.4,"angela",7
2,20,"drug testing",0,1,0,0,0,0,0,0,1,0,0,0,0,8.4,"darryl",0
2,20,"drug testing",0,1,0,0,0,0,0,0,1,0,0,0,0,8.4,"dwight",71
2,20,"drug testing",0,1,0,0,0,0,0,0,1,0,0,0,0,8.4,"jim",20
2,20,"drug testing",0,1,0,0,0,0,0,0,1,0,0,0,0,8.4,"kelly",5
2,20,"drug testing",0,1,0,0,0,0,0,0,1,0,0,0,0,8.4,"kevin",6
2,20,"drug testing",0,1,0,0,0,0,0,0,1,0,0,0,0,8.4,"michael",50
2,20,"drug testing",0,1,0,0,0,0,0,0,1,0,0,0,0,8.4,"oscar",6
2,20,"drug testing",0,1,0,0,0,0,0,0,1,0,0,0,0,8.4,"pam",15
2,20,"drug testing",0,1,0,0,0,0,0,0,1,0,0,0,0,8.4,"phyllis",3
2,20,"drug testing",0,1,0,0,0,0,0,0,1,0,0,0,0,8.4,"ryan",7
2,20,"drug testing",0,1,0,0,0,0,0,0,1,0,0,0,0,8.4,"toby",5
2,20,"drug testing",0,1,0,0,0,0,0,0,1,0,0,0,0,8.4,"erin",0
2,20,"drug testing",0,1,0,0,0,0,0,0,1,0,0,0,0,8.4,"jan",0
2,21,"conflict resolution",0,1,0,0,0,0,0,0,0,0,0,0,0,8.7,"andy",0
2,21,"conflict resolution",0,1,0,0,0,0,0,0,0,0,0,0,0,8.7,"angela",12
2,21,"conflict resolution",0,1,0,0,0,0,0,0,0,0,0,0,0,8.7,"darryl",0
2,21,"conflict resolution",0,1,0,0,0,0,0,0,0,0,0,0,0,8.7,"dwight",33
2,21,"conflict resolution",0,1,0,0,0,0,0,0,0,0,0,0,0,8.7,"jim",28
2,21,"conflict resolution",0,1,0,0,0,0,0,0,0,0,0,0,0,8.7,"kelly",2
2,21,"conflict resolution",0,1,0,0,0,0,0,0,0,0,0,0,0,8.7,"kevin",3
2,21,"conflict resolution",0,1,0,0,0,0,0,0,0,0,0,0,0,8.7,"michael",88
2,21,"conflict resolution",0,1,0,0,0,0,0,0,0,0,0,0,0,8.7,"oscar",9
2,21,"conflict resolution",0,1,0,0,0,0,0,0,0,0,0,0,0,8.7,"pam",24
2,21,"conflict resolution",0,1,0,0,0,0,0,0,0,0,0,0,0,8.7,"phyllis",12
2,21,"conflict resolution",0,1,0,0,0,0,0,0,0,0,0,0,0,8.7,"ryan",4
2,21,"conflict resolution",0,1,0,0,0,0,0,0,0,0,0,0,0,8.7,"toby",22
2,21,"conflict resolution",0,1,0,0,0,0,0,0,0,0,0,0,0,8.7,"erin",0
2,21,"conflict resolution",0,1,0,0,0,0,0,0,0,0,0,0,0,8.7,"jan",0
2,22,"casino night",0,1,0,0,0,0,0,0,0,0,0,0,0,9.3,"andy",0
2,22,"casino night",0,1,0,0,0,0,0,0,0,0,0,0,0,9.3,"angela",5
2,22,"casino night",0,1,0,0,0,0,0,0,0,0,0,0,0,9.3,"darryl",8
2,22,"casino night",0,1,0,0,0,0,0,0,0,0,0,0,0,9.3,"dwight",31
2,22,"casino night",0,1,0,0,0,0,0,0,0,0,0,0,0,9.3,"jim",52
2,22,"casino night",0,1,0,0,0,0,0,0,0,0,0,0,0,9.3,"kelly",1
2,22,"casino night",0,1,0,0,0,0,0,0,0,0,0,0,0,9.3,"kevin",16
2,22,"casino night",0,1,0,0,0,0,0,0,0,0,0,0,0,9.3,"michael",94
2,22,"casino night",0,1,0,0,0,0,0,0,0,0,0,0,0,9.3,"oscar",4
2,22,"casino night",0,1,0,0,0,0,0,0,0,0,0,0,0,9.3,"pam",44
2,22,"casino night",0,1,0,0,0,0,0,0,0,0,0,0,0,9.3,"phyllis",7
2,22,"casino night",0,1,0,0,0,0,0,0,0,0,0,0,0,9.3,"ryan",1
2,22,"casino night",0,1,0,0,0,0,0,0,0,0,0,0,0,9.3,"toby",4
2,22,"casino night",0,1,0,0,0,0,0,0,0,0,0,0,0,9.3,"erin",0
2,22,"casino night",0,1,0,0,0,0,0,0,0,0,0,0,0,9.3,"jan",40
3,1,"gay witch hunt",1,1,0,0,0,0,0,0,0,0,0,0,0,8.9,"andy",5
3,1,"gay witch hunt",1,1,0,0,0,0,0,0,0,0,0,0,0,8.9,"angela",4
3,1,"gay witch hunt",1,1,0,0,0,0,0,0,0,0,0,0,0,8.9,"darryl",0
3,1,"gay witch hunt",1,1,0,0,0,0,0,0,0,0,0,0,0,8.9,"dwight",18
3,1,"gay witch hunt",1,1,0,0,0,0,0,0,0,0,0,0,0,8.9,"jim",11
3,1,"gay witch hunt",1,1,0,0,0,0,0,0,0,0,0,0,0,8.9,"kelly",1
3,1,"gay witch hunt",1,1,0,0,0,0,0,0,0,0,0,0,0,8.9,"kevin",1
3,1,"gay witch hunt",1,1,0,0,0,0,0,0,0,0,0,0,0,8.9,"michael",51
3,1,"gay witch hunt",1,1,0,0,0,0,0,0,0,0,0,0,0,8.9,"oscar",16
3,1,"gay witch hunt",1,1,0,0,0,0,0,0,0,0,0,0,0,8.9,"pam",6
3,1,"gay witch hunt",1,1,0,0,0,0,0,0,0,0,0,0,0,8.9,"phyllis",3
3,1,"gay witch hunt",1,1,0,0,0,0,0,0,0,0,0,0,0,8.9,"ryan",1
3,1,"gay witch hunt",1,1,0,0,0,0,0,0,0,0,0,0,0,8.9,"toby",9
3,1,"gay witch hunt",1,1,0,0,0,0,0,0,0,0,0,0,0,8.9,"erin",0
3,1,"gay witch hunt",1,1,0,0,0,0,0,0,0,0,0,0,0,8.9,"jan",7
3,2,"convention",0,0,0,0,0,0,1,1,0,0,0,0,0,8.2,"andy",0
3,2,"convention",0,0,0,0,0,0,1,1,0,0,0,0,0,8.2,"angela",9
3,2,"convention",0,0,0,0,0,0,1,1,0,0,0,0,0,8.2,"darryl",0
3,2,"convention",0,0,0,0,0,0,1,1,0,0,0,0,0,8.2,"dwight",37
3,2,"convention",0,0,0,0,0,0,1,1,0,0,0,0,0,8.2,"jim",32
3,2,"convention",0,0,0,0,0,0,1,1,0,0,0,0,0,8.2,"kelly",8
3,2,"convention",0,0,0,0,0,0,1,1,0,0,0,0,0,8.2,"kevin",3
3,2,"convention",0,0,0,0,0,0,1,1,0,0,0,0,0,8.2,"michael",108
3,2,"convention",0,0,0,0,0,0,1,1,0,0,0,0,0,8.2,"oscar",0
3,2,"convention",0,0,0,0,0,0,1,1,0,0,0,0,0,8.2,"pam",30
3,2,"convention",0,0,0,0,0,0,1,1,0,0,0,0,0,8.2,"phyllis",2
3,2,"convention",0,0,0,0,0,0,1,1,0,0,0,0,0,8.2,"ryan",3
3,2,"convention",0,0,0,0,0,0,1,1,0,0,0,0,0,8.2,"toby",6
3,2,"convention",0,0,0,0,0,0,1,1,0,0,0,0,0,8.2,"erin",0
3,2,"convention",0,0,0,0,0,0,1,1,0,0,0,0,0,8.2,"jan",12
3,3,"coup",0,1,0,1,0,0,0,0,0,0,0,0,0,8.5,"andy",10
3,3,"coup",0,1,0,1,0,0,0,0,0,0,0,0,0,8.5,"angela",12
3,3,"coup",0,1,0,1,0,0,0,0,0,0,0,0,0,8.5,"darryl",0
3,3,"coup",0,1,0,1,0,0,0,0,0,0,0,0,0,8.5,"dwight",71
3,3,"coup",0,1,0,1,0,0,0,0,0,0,0,0,0,8.5,"jim",12
3,3,"coup",0,1,0,1,0,0,0,0,0,0,0,0,0,8.5,"kelly",8
3,3,"coup",0,1,0,1,0,0,0,0,0,0,0,0,0,8.5,"kevin",4
3,3,"coup",0,1,0,1,0,0,0,0,0,0,0,0,0,8.5,"michael",73
3,3,"coup",0,1,0,1,0,0,0,0,0,0,0,0,0,8.5,"oscar",0
3,3,"coup",0,1,0,1,0,0,0,0,0,0,0,0,0,8.5,"pam",17
3,3,"coup",0,1,0,1,0,0,0,0,0,0,0,0,0,8.5,"phyllis",5
3,3,"coup",0,1,0,1,0,0,0,0,0,0,0,0,0,8.5,"ryan",0
3,3,"coup",0,1,0,1,0,0,0,0,0,0,0,0,0,8.5,"toby",0
3,3,"coup",0,1,0,1,0,0,0,0,0,0,0,0,0,8.5,"erin",0
3,3,"coup",0,1,0,1,0,0,0,0,0,0,0,0,0,8.5,"jan",25
3,4,"grief counseling",0,0,0,0,0,0,0,0,1,0,0,0,0,8,"andy",4
3,4,"grief counseling",0,0,0,0,0,0,0,0,1,0,0,0,0,8,"angela",6
3,4,"grief counseling",0,0,0,0,0,0,0,0,1,0,0,0,0,8,"darryl",0
3,4,"grief counseling",0,0,0,0,0,0,0,0,1,0,0,0,0,8,"dwight",36
3,4,"grief counseling",0,0,0,0,0,0,0,0,1,0,0,0,0,8,"jim",15
3,4,"grief counseling",0,0,0,0,0,0,0,0,1,0,0,0,0,8,"kelly",5
3,4,"grief counseling",0,0,0,0,0,0,0,0,1,0,0,0,0,8,"kevin",2
3,4,"grief counseling",0,0,0,0,0,0,0,0,1,0,0,0,0,8,"michael",83
3,4,"grief counseling",0,0,0,0,0,0,0,0,1,0,0,0,0,8,"oscar",0
3,4,"grief counseling",0,0,0,0,0,0,0,0,1,0,0,0,0,8,"pam",25
3,4,"grief counseling",0,0,0,0,0,0,0,0,1,0,0,0,0,8,"phyllis",3
3,4,"grief counseling",0,0,0,0,0,0,0,0,1,0,0,0,0,8,"ryan",6
3,4,"grief counseling",0,0,0,0,0,0,0,0,1,0,0,0,0,8,"toby",3
3,4,"grief counseling",0,0,0,0,0,0,0,0,1,0,0,0,0,8,"erin",0
3,4,"grief counseling",0,0,0,0,0,0,0,0,1,0,0,0,0,8,"jan",12
3,5,"initiation",0,0,1,0,0,0,0,0,0,1,0,0,0,8.2,"andy",5
3,5,"initiation",0,0,1,0,0,0,0,0,0,1,0,0,0,8.2,"angela",4
3,5,"initiation",0,0,1,0,0,0,0,0,0,1,0,0,0,8.2,"darryl",0
3,5,"initiation",0,0,1,0,0,0,0,0,0,1,0,0,0,8.2,"dwight",45
3,5,"initiation",0,0,1,0,0,0,0,0,0,1,0,0,0,8.2,"jim",45
3,5,"initiation",0,0,1,0,0,0,0,0,0,1,0,0,0,8.2,"kelly",6
3,5,"initiation",0,0,1,0,0,0,0,0,0,1,0,0,0,8.2,"kevin",3
3,5,"initiation",0,0,1,0,0,0,0,0,0,1,0,0,0,8.2,"michael",33
3,5,"initiation",0,0,1,0,0,0,0,0,0,1,0,0,0,8.2,"oscar",0
3,5,"initiation",0,0,1,0,0,0,0,0,0,1,0,0,0,8.2,"pam",52
3,5,"initiation",0,0,1,0,0,0,0,0,0,1,0,0,0,8.2,"phyllis",2
3,5,"initiation",0,0,1,0,0,0,0,0,0,1,0,0,0,8.2,"ryan",36
3,5,"initiation",0,0,1,0,0,0,0,0,0,1,0,0,0,8.2,"toby",1
3,5,"initiation",0,0,1,0,0,0,0,0,0,1,0,0,0,8.2,"erin",0
3,5,"initiation",0,0,1,0,0,0,0,0,0,1,0,0,0,8.2,"jan",7
3,6,"diwali",0,0,0,0,1,0,0,0,0,0,0,0,0,8,"andy",14
3,6,"diwali",0,0,0,0,1,0,0,0,0,0,0,0,0,8,"angela",10
3,6,"diwali",0,0,0,0,1,0,0,0,0,0,0,0,0,8,"darryl",0
3,6,"diwali",0,0,0,0,1,0,0,0,0,0,0,0,0,8,"dwight",6
3,6,"diwali",0,0,0,0,1,0,0,0,0,0,0,0,0,8,"jim",19
3,6,"diwali",0,0,0,0,1,0,0,0,0,0,0,0,0,8,"kelly",15
3,6,"diwali",0,0,0,0,1,0,0,0,0,0,0,0,0,8,"kevin",6
3,6,"diwali",0,0,0,0,1,0,0,0,0,0,0,0,0,8,"michael",56
3,6,"diwali",0,0,0,0,1,0,0,0,0,0,0,0,0,8,"oscar",0
3,6,"diwali",0,0,0,0,1,0,0,0,0,0,0,0,0,8,"pam",23
3,6,"diwali",0,0,0,0,1,0,0,0,0,0,0,0,0,8,"phyllis",2
3,6,"diwali",0,0,0,0,1,0,0,0,0,0,0,0,0,8,"ryan",7
3,6,"diwali",0,0,0,0,1,0,0,0,0,0,0,0,0,8,"toby",2
3,6,"diwali",0,0,0,0,1,0,0,0,0,0,0,0,0,8,"erin",0
3,6,"diwali",0,0,0,0,1,0,0,0,0,0,0,0,0,8,"jan",0
3,8,"merger",0,0,0,0,0,0,0,0,0,0,1,0,0,8.7,"andy",41
3,8,"merger",0,0,0,0,0,0,0,0,0,0,1,0,0,8.7,"angela",4
3,8,"merger",0,0,0,0,0,0,0,0,0,0,1,0,0,8.7,"darryl",0
3,8,"merger",0,0,0,0,0,0,0,0,0,0,1,0,0,8.7,"dwight",73
3,8,"merger",0,0,0,0,0,0,0,0,0,0,1,0,0,8.7,"jim",66
3,8,"merger",0,0,0,0,0,0,0,0,0,0,1,0,0,8.7,"kelly",6
3,8,"merger",0,0,0,0,0,0,0,0,0,0,1,0,0,8.7,"kevin",7
3,8,"merger",0,0,0,0,0,0,0,0,0,0,1,0,0,8.7,"michael",125
3,8,"merger",0,0,0,0,0,0,0,0,0,0,1,0,0,8.7,"oscar",0
3,8,"merger",0,0,0,0,0,0,0,0,0,0,1,0,0,8.7,"pam",36
3,8,"merger",0,0,0,0,0,0,0,0,0,0,1,0,0,8.7,"phyllis",8
3,8,"merger",0,0,0,0,0,0,0,0,0,0,1,0,0,8.7,"ryan",9
3,8,"merger",0,0,0,0,0,0,0,0,0,0,1,0,0,8.7,"toby",16
3,8,"merger",0,0,0,0,0,0,0,0,0,0,1,0,0,8.7,"erin",0
3,8,"merger",0,0,0,0,0,0,0,0,0,0,1,0,0,8.7,"jan",6
3,9,"convict",0,0,0,0,0,0,0,0,0,0,0,1,0,8.2,"andy",17
3,9,"convict",0,0,0,0,0,0,0,0,0,0,0,1,0,8.2,"angela",10
3,9,"convict",0,0,0,0,0,0,0,0,0,0,0,1,0,8.2,"darryl",0
3,9,"convict",0,0,0,0,0,0,0,0,0,0,0,1,0,8.2,"dwight",4
3,9,"convict",0,0,0,0,0,0,0,0,0,0,0,1,0,8.2,"jim",31
3,9,"convict",0,0,0,0,0,0,0,0,0,0,0,1,0,8.2,"kelly",0
3,9,"convict",0,0,0,0,0,0,0,0,0,0,0,1,0,8.2,"kevin",13
3,9,"convict",0,0,0,0,0,0,0,0,0,0,0,1,0,8.2,"michael",54
3,9,"convict",0,0,0,0,0,0,0,0,0,0,0,1,0,8.2,"oscar",0
3,9,"convict",0,0,0,0,0,0,0,0,0,0,0,1,0,8.2,"pam",16
3,9,"convict",0,0,0,0,0,0,0,0,0,0,0,1,0,8.2,"phyllis",1
3,9,"convict",0,0,0,0,0,0,0,0,0,0,0,1,0,8.2,"ryan",3
3,9,"convict",0,0,0,0,0,0,0,0,0,0,0,1,0,8.2,"toby",4
3,9,"convict",0,0,0,0,0,0,0,0,0,0,0,1,0,8.2,"erin",0
3,9,"convict",0,0,0,0,0,0,0,0,0,0,0,1,0,8.2,"jan",7
3,10,"a benihana christmas",0,0,0,0,0,0,0,0,1,0,0,0,0,8.7,"andy",28
3,10,"a benihana christmas",0,0,0,0,0,0,0,0,1,0,0,0,0,8.7,"angela",37
3,10,"a benihana christmas",0,0,0,0,0,0,0,0,1,0,0,0,0,8.7,"darryl",3
3,10,"a benihana christmas",0,0,0,0,0,0,0,0,1,0,0,0,0,8.7,"dwight",61
3,10,"a benihana christmas",0,0,0,0,0,0,0,0,1,0,0,0,0,8.7,"jim",44
3,10,"a benihana christmas",0,0,0,0,0,0,0,0,1,0,0,0,0,8.7,"kelly",5
3,10,"a benihana christmas",0,0,0,0,0,0,0,0,1,0,0,0,0,8.7,"kevin",14
3,10,"a benihana christmas",0,0,0,0,0,0,0,0,1,0,0,0,0,8.7,"michael",108
3,10,"a benihana christmas",0,0,0,0,0,0,0,0,1,0,0,0,0,8.7,"oscar",1
3,10,"a benihana christmas",0,0,0,0,0,0,0,0,1,0,0,0,0,8.7,"pam",57
3,10,"a benihana christmas",0,0,0,0,0,0,0,0,1,0,0,0,0,8.7,"phyllis",12
3,10,"a benihana christmas",0,0,0,0,0,0,0,0,1,0,0,0,0,8.7,"ryan",8
3,10,"a benihana christmas",0,0,0,0,0,0,0,0,1,0,0,0,0,8.7,"toby",8
3,10,"a benihana christmas",0,0,0,0,0,0,0,0,1,0,0,0,0,8.7,"erin",0
3,10,"a benihana christmas",0,0,0,0,0,0,0,0,1,0,0,0,0,8.7,"jan",0
3,12,"back from vacation",0,0,0,0,0,0,0,0,0,0,0,0,1,8.5,"andy",3
3,12,"back from vacation",0,0,0,0,0,0,0,0,0,0,0,0,1,8.5,"angela",4
3,12,"back from vacation",0,0,0,0,0,0,0,0,0,0,0,0,1,8.5,"darryl",6
3,12,"back from vacation",0,0,0,0,0,0,0,0,0,0,0,0,1,8.5,"dwight",22
3,12,"back from vacation",0,0,0,0,0,0,0,0,0,0,0,0,1,8.5,"jim",25
3,12,"back from vacation",0,0,0,0,0,0,0,0,0,0,0,0,1,8.5,"kelly",0
3,12,"back from vacation",0,0,0,0,0,0,0,0,0,0,0,0,1,8.5,"kevin",5
3,12,"back from vacation",0,0,0,0,0,0,0,0,0,0,0,0,1,8.5,"michael",70
3,12,"back from vacation",0,0,0,0,0,0,0,0,0,0,0,0,1,8.5,"oscar",0
3,12,"back from vacation",0,0,0,0,0,0,0,0,0,0,0,0,1,8.5,"pam",33
3,12,"back from vacation",0,0,0,0,0,0,0,0,0,0,0,0,1,8.5,"phyllis",2
3,12,"back from vacation",0,0,0,0,0,0,0,0,0,0,0,0,1,8.5,"ryan",0
3,12,"back from vacation",0,0,0,0,0,0,0,0,0,0,0,0,1,8.5,"toby",7
3,12,"back from vacation",0,0,0,0,0,0,0,0,0,0,0,0,1,8.5,"erin",0
3,12,"back from vacation",0,0,0,0,0,0,0,0,0,0,0,0,1,8.5,"jan",12
3,13,"traveling salesmen",0,1,0,0,0,0,1,1,0,0,0,0,0,8.6,"andy",29
3,13,"traveling salesmen",0,1,0,0,0,0,1,1,0,0,0,0,0,8.6,"angela",17
3,13,"traveling salesmen",0,1,0,0,0,0,1,1,0,0,0,0,0,8.6,"darryl",0
3,13,"traveling salesmen",0,1,0,0,0,0,1,1,0,0,0,0,0,8.6,"dwight",33
3,13,"traveling salesmen",0,1,0,0,0,0,1,1,0,0,0,0,0,8.6,"jim",39
3,13,"traveling salesmen",0,1,0,0,0,0,1,1,0,0,0,0,0,8.6,"kelly",2
3,13,"traveling salesmen",0,1,0,0,0,0,1,1,0,0,0,0,0,8.6,"kevin",7
3,13,"traveling salesmen",0,1,0,0,0,0,1,1,0,0,0,0,0,8.6,"michael",48
3,13,"traveling salesmen",0,1,0,0,0,0,1,1,0,0,0,0,0,8.6,"oscar",0
3,13,"traveling salesmen",0,1,0,0,0,0,1,1,0,0,0,0,0,8.6,"pam",26
3,13,"traveling salesmen",0,1,0,0,0,0,1,1,0,0,0,0,0,8.6,"phyllis",10
3,13,"traveling salesmen",0,1,0,0,0,0,1,1,0,0,0,0,0,8.6,"ryan",8
3,13,"traveling salesmen",0,1,0,0,0,0,1,1,0,0,0,0,0,8.6,"toby",0
3,13,"traveling salesmen",0,1,0,0,0,0,1,1,0,0,0,0,0,8.6,"erin",0
3,13,"traveling salesmen",0,1,0,0,0,0,1,1,0,0,0,0,0,8.6,"jan",1
3,14,"return",0,1,0,0,0,0,1,1,0,0,0,0,0,8.8,"andy",40
3,14,"return",0,1,0,0,0,0,1,1,0,0,0,0,0,8.8,"angela",14
3,14,"return",0,1,0,0,0,0,1,1,0,0,0,0,0,8.8,"darryl",0
3,14,"return",0,1,0,0,0,0,1,1,0,0,0,0,0,8.8,"dwight",25
3,14,"return",0,1,0,0,0,0,1,1,0,0,0,0,0,8.8,"jim",25
3,14,"return",0,1,0,0,0,0,1,1,0,0,0,0,0,8.8,"kelly",0
3,14,"return",0,1,0,0,0,0,1,1,0,0,0,0,0,8.8,"kevin",3
3,14,"return",0,1,0,0,0,0,1,1,0,0,0,0,0,8.8,"michael",48
3,14,"return",0,1,0,0,0,0,1,1,0,0,0,0,0,8.8,"oscar",11
3,14,"return",0,1,0,0,0,0,1,1,0,0,0,0,0,8.8,"pam",10
3,14,"return",0,1,0,0,0,0,1,1,0,0,0,0,0,8.8,"phyllis",3
3,14,"return",0,1,0,0,0,0,1,1,0,0,0,0,0,8.8,"ryan",3
3,14,"return",0,1,0,0,0,0,1,1,0,0,0,0,0,8.8,"toby",0
3,14,"return",0,1,0,0,0,0,1,1,0,0,0,0,0,8.8,"erin",0
3,14,"return",0,1,0,0,0,0,1,1,0,0,0,0,0,8.8,"jan",0
3,15,"ben franklin",0,0,0,0,1,0,0,0,0,1,0,0,0,8.2,"andy",0
3,15,"ben franklin",0,0,0,0,1,0,0,0,0,1,0,0,0,8.2,"angela",5
3,15,"ben franklin",0,0,0,0,1,0,0,0,0,1,0,0,0,8.2,"darryl",0
3,15,"ben franklin",0,0,0,0,1,0,0,0,0,1,0,0,0,8.2,"dwight",29
3,15,"ben franklin",0,0,0,0,1,0,0,0,0,1,0,0,0,8.2,"jim",25
3,15,"ben franklin",0,0,0,0,1,0,0,0,0,1,0,0,0,8.2,"kelly",3
3,15,"ben franklin",0,0,0,0,1,0,0,0,0,1,0,0,0,8.2,"kevin",3
3,15,"ben franklin",0,0,0,0,1,0,0,0,0,1,0,0,0,8.2,"michael",77
3,15,"ben franklin",0,0,0,0,1,0,0,0,0,1,0,0,0,8.2,"oscar",0
3,15,"ben franklin",0,0,0,0,1,0,0,0,0,1,0,0,0,8.2,"pam",30
3,15,"ben franklin",0,0,0,0,1,0,0,0,0,1,0,0,0,8.2,"phyllis",0
3,15,"ben franklin",0,0,0,0,1,0,0,0,0,1,0,0,0,8.2,"ryan",6
3,15,"ben franklin",0,0,0,0,1,0,0,0,0,1,0,0,0,8.2,"toby",0
3,15,"ben franklin",0,0,0,0,1,0,0,0,0,1,0,0,0,8.2,"erin",0
3,15,"ben franklin",0,0,0,0,1,0,0,0,0,1,0,0,0,8.2,"jan",6
3,17,"business school",0,0,0,0,0,0,0,0,0,0,1,0,0,8.8,"andy",0
3,17,"business school",0,0,0,0,0,0,0,0,0,0,1,0,0,8.8,"angela",2
3,17,"business school",0,0,0,0,0,0,0,0,0,0,1,0,0,8.8,"darryl",0
3,17,"business school",0,0,0,0,0,0,0,0,0,0,1,0,0,8.8,"dwight",22
3,17,"business school",0,0,0,0,0,0,0,0,0,0,1,0,0,8.8,"jim",11
3,17,"business school",0,0,0,0,0,0,0,0,0,0,1,0,0,8.8,"kelly",9
3,17,"business school",0,0,0,0,0,0,0,0,0,0,1,0,0,8.8,"kevin",6
3,17,"business school",0,0,0,0,0,0,0,0,0,0,1,0,0,8.8,"michael",45
3,17,"business school",0,0,0,0,0,0,0,0,0,0,1,0,0,8.8,"oscar",4
3,17,"business school",0,0,0,0,0,0,0,0,0,0,1,0,0,8.8,"pam",26
3,17,"business school",0,0,0,0,0,0,0,0,0,0,1,0,0,8.8,"phyllis",0
3,17,"business school",0,0,0,0,0,0,0,0,0,0,1,0,0,8.8,"ryan",15
3,17,"business school",0,0,0,0,0,0,0,0,0,0,1,0,0,8.8,"toby",3
3,17,"business school",0,0,0,0,0,0,0,0,0,0,1,0,0,8.8,"erin",0
3,17,"business school",0,0,0,0,0,0,0,0,0,0,1,0,0,8.8,"jan",0
3,18,"cocktails",0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,"andy",0
3,18,"cocktails",0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,"angela",1
3,18,"cocktails",0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,"darryl",0
3,18,"cocktails",0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,"dwight",32
3,18,"cocktails",0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,"jim",21
3,18,"cocktails",0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,"kelly",1
3,18,"cocktails",0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,"kevin",8
3,18,"cocktails",0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,"michael",84
3,18,"cocktails",0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,"oscar",0
3,18,"cocktails",0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,"pam",22
3,18,"cocktails",0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,"phyllis",0
3,18,"cocktails",0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,"ryan",3
3,18,"cocktails",0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,"toby",3
