artist,album,track_number,id,name_x,uri_x,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,duration_ms,explicit,mode,time_signature,genres,artist_pop,name_y,total_followers,uri_y
Beyoncé,BEYONCÉ [Platinum Edition],13,0fYwfZcgijhIOyXn0RVPwq,Heaven,spotify:track:0fYwfZcgijhIOyXn0RVPwq,0.573,0.342,0.188,0.017,0.108,-12.688,0.033,102.601,0.0388,54,230893,False,0,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,BEYONCÉ [Platinum Edition],14,2LjkT4gu5wO4JdeEYl0fMY,Blue (feat. Blue Ivy),spotify:track:2LjkT4gu5wO4JdeEYl0fMY,0.541,0.459,0.435,6.51e-05,0.119,-10.139,0.064,90.567,0.0631,50,266920,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,BEYONCÉ [Platinum Edition],1,02M6vucOvmRfMxTXDUwRXu,7/11,spotify:track:02M6vucOvmRfMxTXDUwRXu,0.0128,0.747,0.705,0.0,0.126,-5.137,0.126,136.024,0.56,70,213506,False,0,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,BEYONCÉ [Platinum Edition],2,0zVMzJ37VQNFUNvdxxat2E,Flawless Remix (feat. Nicki Minaj),spotify:track:0zVMzJ37VQNFUNvdxxat2E,0.241,0.639,0.659,8.33e-06,0.484,-7.273,0.215,136.801,0.457,66,234413,True,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,BEYONCÉ [Platinum Edition],3,0FZmAvivvifvtN3pZScbw1,Drunk in Love Remix (feat. Jay-Z & Kanye West),spotify:track:0FZmAvivvifvtN3pZScbw1,0.161,0.514,0.763,0.0,0.118,-3.58,0.052,139.748,0.474,60,395986,True,0,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,BEYONCÉ [Platinum Edition],4,2Z9Yid1RueNo2sHS9x4gdh,Ring Off,spotify:track:2Z9Yid1RueNo2sHS9x4gdh,0.0273,0.732,0.763,0.0,0.33,-6.732,0.0729,98.011,0.709,48,180186,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,BEYONCÉ [Platinum Edition],5,0GjDYSp1bNyjggwPadwlyf,Blow Remix (feat. Pharrell Williams),spotify:track:0GjDYSp1bNyjggwPadwlyf,0.27,0.872,0.445,0.0012,0.345,-7.631,0.0934,120.024,0.763,43,309746,False,0,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,BEYONCÉ [Platinum Edition],6,7jpSvCrFev9EBb5RSmoRTa,Standing on the Sun Remix (feat. Mr. Vegas),spotify:track:7jpSvCrFev9EBb5RSmoRTa,0.023,0.354,0.808,2.42e-05,0.259,-6.477,0.176,195.956,0.397,48,273480,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,BEYONCÉ [Platinum Edition],1,3sCXW53g6Hy7QbjMgEMmb3,Pretty Hurts,spotify:track:3sCXW53g6Hy7QbjMgEMmb3,0.00308,0.512,0.625,0.000164,0.346,-6.764,0.0508,129.935,0.201,20,257653,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,BEYONCÉ [Platinum Edition],2,38i54QBMW6MTrADD4yL7Gs,Haunted,spotify:track:38i54QBMW6MTrADD4yL7Gs,0.113,0.468,0.545,0.00653,0.507,-9.419,0.0736,122.278,0.296,23,369040,False,0,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,BEYONCÉ [Platinum Edition],3,5yP6T2IC0ItqdQSxNq9lej,Drunk in Love (feat. Jay-Z),spotify:track:5yP6T2IC0ItqdQSxNq9lej,0.00925,0.591,0.609,0.00159,0.217,-7.132,0.0471,140.006,0.392,32,323480,False,0,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,BEYONCÉ [Platinum Edition],4,1FcivAwiVyXKhVEsave5Qz,Blow,spotify:track:1FcivAwiVyXKhVEsave5Qz,0.242,0.875,0.434,0.00146,0.266,-7.684,0.091,120.068,0.776,18,309720,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,BEYONCÉ [Platinum Edition],5,19hneDhzyuDW22LD9iycf3,No Angel,spotify:track:19hneDhzyuDW22LD9iycf3,0.0424,0.571,0.466,0.00262,0.125,-9.153,0.173,111.58,0.512,12,228693,False,0,1,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,BEYONCÉ [Platinum Edition],6,4wXMexNGv2KJKrnoeDo23W,Partition,spotify:track:4wXMexNGv2KJKrnoeDo23W,0.0275,0.447,0.439,0.0679,0.31,-11.522,0.236,87.953,0.174,32,319466,False,0,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,BEYONCÉ [Platinum Edition],7,4l2Z6G33ltLoP8HOGgwRFW,Jealous,spotify:track:4l2Z6G33ltLoP8HOGgwRFW,0.122,0.59,0.541,0.00414,0.0878,-10.087,0.151,133.929,0.237,16,184013,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,BEYONCÉ [Platinum Edition],8,5tywB6S2sw6Zp0sWt4Y3sh,Rocket,spotify:track:5tywB6S2sw6Zp0sWt4Y3sh,0.495,0.498,0.404,0.0,0.797,-9.749,0.296,140.419,0.556,21,391906,False,1,3,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,BEYONCÉ [Platinum Edition],9,40owR7p9BuUhtj5TkxYsGW,Mine (feat. Drake),spotify:track:40owR7p9BuUhtj5TkxYsGW,0.0744,0.556,0.425,0.00143,0.14,-11.296,0.144,103.012,0.0959,26,378600,False,0,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,BEYONCÉ [Platinum Edition],10,5BcsW5DguEDxVzSIDsQiz5,XO,spotify:track:5BcsW5DguEDxVzSIDsQiz5,0.171,0.467,0.793,1.28e-06,0.313,-8.932,0.26,170.056,0.214,25,215946,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,BEYONCÉ [Platinum Edition],11,0duvkSGvP4THdpcG5GnO4l,***Flawless (feat. Chimamanda Ngozi Adichie),spotify:track:0duvkSGvP4THdpcG5GnO4l,0.0975,0.491,0.674,0.00132,0.43,-7.881,0.243,136.832,0.333,24,250960,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,BEYONCÉ [Platinum Edition],12,3YwhcJ5JZpwy5pf6ezqiDQ,Superpower (feat. Frank Ocean),spotify:track:3YwhcJ5JZpwy5pf6ezqiDQ,0.643,0.527,0.334,0.0,0.114,-11.54,0.0681,80.334,0.186,18,276560,False,1,3,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,BEYONCÉ [Platinum Edition],13,4EyZt9ZFsheuxR30wIqMHK,Heaven,spotify:track:4EyZt9ZFsheuxR30wIqMHK,0.573,0.342,0.188,0.017,0.108,-12.688,0.033,102.601,0.0388,16,230893,False,0,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,BEYONCÉ [Platinum Edition],14,3eGNMcN8oBnSFNJst4t4Bv,Blue (feat. Blue Ivy),spotify:track:3eGNMcN8oBnSFNJst4t4Bv,0.541,0.459,0.435,6.51e-05,0.119,-10.139,0.064,90.567,0.0631,17,266920,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,BEYONCÉ [Platinum Edition],1,1A7QIlETJSCFXzyp3cSbak,7/11,spotify:track:1A7QIlETJSCFXzyp3cSbak,0.0128,0.747,0.705,0.0,0.126,-5.137,0.126,136.024,0.56,36,213520,False,0,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,BEYONCÉ [Platinum Edition],2,7I2amOVnwKIZj0tXz6Lz3E,Flawless Remix (feat. Nicki Minaj),spotify:track:7I2amOVnwKIZj0tXz6Lz3E,0.252,0.645,0.656,2.36e-05,0.575,-7.307,0.232,136.825,0.418,29,234666,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,BEYONCÉ [Platinum Edition],3,7kyfbFuB5mEu6nGi2hVqPA,Drunk in Love Remix (feat. Jay-Z & Kanye West),spotify:track:7kyfbFuB5mEu6nGi2hVqPA,0.149,0.475,0.76,0.0,0.119,-3.531,0.0569,139.672,0.491,25,395973,False,0,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,BEYONCÉ [Platinum Edition],4,3trQMXWrZfkYJBvNYQp8ep,Ring Off,spotify:track:3trQMXWrZfkYJBvNYQp8ep,0.0292,0.731,0.764,0.0,0.357,-6.705,0.0711,98.028,0.689,14,180173,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,BEYONCÉ [Platinum Edition],5,62vMWMmuntk9CvjkWN3fEF,Blow Remix (feat. Pharrell Williams),spotify:track:62vMWMmuntk9CvjkWN3fEF,0.279,0.875,0.446,0.000728,0.268,-7.631,0.082,120.034,0.784,11,309746,False,0,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,BEYONCÉ [Platinum Edition],6,1enSJRQc1T8PBEke5IWGwi,Standing on the Sun Remix (feat. Mr. Vegas),spotify:track:1enSJRQc1T8PBEke5IWGwi,0.018,0.456,0.816,1.4e-05,0.275,-6.45,0.0844,124.979,0.4,15,273453,False,1,5,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,1,1z6WtY7X4HQJvzxC4UgkSf,Love On Top,spotify:track:1z6WtY7X4HQJvzxC4UgkSf,0.0849,0.652,0.748,0.0,0.604,-5.242,0.0887,94.1,0.652,74,267413,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,2,42qh86p7TLXyumxSHn65kc,Party (feat. André 3000),spotify:track:42qh86p7TLXyumxSHn65kc,0.0188,0.648,0.593,0.0,0.169,-6.267,0.0506,160.979,0.712,61,245480,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,3,6JoIs4XLvBgjZOkKnyuPPv,Schoolin' Life,spotify:track:6JoIs4XLvBgjZOkKnyuPPv,0.0289,0.799,0.715,0.0,0.339,-5.481,0.0822,124.04,0.551,51,293133,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,4,3axkNosdVQLZiq1HakuGhc,Countdown,spotify:track:3axkNosdVQLZiq1HakuGhc,0.308,0.665,0.787,0.0,0.219,-5.73,0.151,167.349,0.699,62,212146,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,5,6Vv9wMxIc6OKRluQefy441,I Miss You,spotify:track:6Vv9wMxIc6OKRluQefy441,0.352,0.718,0.523,0.00314,0.0909,-7.181,0.199,167.963,0.835,51,179066,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,6,7cvkXf3AwPGT041PyOi5VX,Dance for You,spotify:track:7cvkXf3AwPGT041PyOi5VX,0.0322,0.616,0.78,0.0,0.173,-6.062,0.0623,110.005,0.471,62,377466,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,7,76KTeba6u3LfBL4EsCZaTe,I Care,spotify:track:76KTeba6u3LfBL4EsCZaTe,0.284,0.371,0.84,4.79e-06,0.135,-6.021,0.292,86.934,0.228,52,239466,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,8,7msV2z3y899aSVTithAkFn,Rather Die Young,spotify:track:7msV2z3y899aSVTithAkFn,0.158,0.628,0.665,0.00278,0.177,-6.626,0.112,72.032,0.447,45,222480,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,9,1pzJboOZaDNwshBnOlNh3a,1+1,spotify:track:1pzJboOZaDNwshBnOlNh3a,0.381,0.303,0.384,5.14e-06,0.0661,-7.342,0.0339,63.345,0.261,55,273880,False,1,5,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,10,3FPUFltTjg6ClUL2wr9ux6,End of Time,spotify:track:3FPUFltTjg6ClUL2wr9ux6,0.0328,0.711,0.811,0.000517,0.0649,-7.503,0.219,117.999,0.785,61,223986,False,0,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,11,1uXbwHHfgsXcUKfSZw5ZJ0,Run the World (Girls),spotify:track:1uXbwHHfgsXcUKfSZw5ZJ0,0.00496,0.733,0.899,4.72e-05,0.372,-4.237,0.143,127.086,0.76,72,236093,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,12,3lBRNqXjPp2j3JMTCXDTNO,Best Thing I Never Had,spotify:track:3lBRNqXjPp2j3JMTCXDTNO,0.143,0.545,0.649,1.57e-05,0.0894,-4.062,0.0324,99.099,0.297,70,253746,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,13,6QFgpUiLoXlmYDjbe0tjyP,Start Over,spotify:track:6QFgpUiLoXlmYDjbe0tjyP,0.193,0.474,0.797,6.2e-06,0.322,-4.541,0.191,150.006,0.398,47,199106,False,0,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,14,64Tp4KN5U5rtqrasP5a7FH,I Was Here,spotify:track:64Tp4KN5U5rtqrasP5a7FH,0.431,0.51,0.627,0.0,0.0927,-6.59,0.0336,110.992,0.234,57,239213,False,1,3,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,1,15lF2So3wndC6TaRxHdN8n,1+1,spotify:track:15lF2So3wndC6TaRxHdN8n,0.381,0.303,0.384,5.14e-06,0.0661,-7.342,0.0339,63.345,0.261,0,273880,False,1,5,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,2,61eBTVMM8BPAj0wCNgz8Eu,I Care,spotify:track:61eBTVMM8BPAj0wCNgz8Eu,0.284,0.371,0.84,4.79e-06,0.135,-6.021,0.292,86.934,0.228,0,239466,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,3,54mIMbtBXXGi1XjdXHN81j,I Miss You,spotify:track:54mIMbtBXXGi1XjdXHN81j,0.352,0.718,0.523,0.00314,0.0909,-7.181,0.199,167.963,0.835,0,179066,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,4,6JKCMPKTuiLdim84u87P4d,Best Thing I Never Had,spotify:track:6JKCMPKTuiLdim84u87P4d,0.143,0.545,0.649,1.57e-05,0.0894,-4.062,0.0324,99.099,0.297,0,253746,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,5,0ZLWKoOYtEitgntXqgkzIW,Party (feat. André 3000),spotify:track:0ZLWKoOYtEitgntXqgkzIW,0.0188,0.648,0.593,0.0,0.169,-6.267,0.0506,160.979,0.712,0,245480,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,6,4iouBCSiiAi5Yhcg5ShccU,Rather Die Young,spotify:track:4iouBCSiiAi5Yhcg5ShccU,0.158,0.628,0.665,0.00278,0.177,-6.626,0.112,72.032,0.447,0,222480,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,7,7uoMDOhlBxaWgADmf8cyay,Start Over,spotify:track:7uoMDOhlBxaWgADmf8cyay,0.193,0.474,0.797,6.2e-06,0.322,-4.541,0.191,150.006,0.398,0,199106,False,0,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,8,0fa5bdE6yuhYRpZLZnfrKh,Love On Top,spotify:track:0fa5bdE6yuhYRpZLZnfrKh,0.0848,0.652,0.749,0.0,0.604,-5.248,0.0886,94.103,0.651,3,267413,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,9,0abozouLHxYuz31FT8q3RR,Countdown,spotify:track:0abozouLHxYuz31FT8q3RR,0.308,0.665,0.787,0.0,0.219,-5.73,0.151,167.349,0.699,0,212146,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,10,1q6bdp6L3Q0X6BqSvkyQ8G,End of Time,spotify:track:1q6bdp6L3Q0X6BqSvkyQ8G,0.0328,0.711,0.811,0.000517,0.0649,-7.503,0.219,117.999,0.785,2,223986,False,0,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,11,6boBqeIgD5y940eLjXXUU1,I Was Here,spotify:track:6boBqeIgD5y940eLjXXUU1,0.431,0.51,0.627,0.0,0.0927,-6.59,0.0336,110.992,0.234,1,239213,False,1,3,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,12,6lcDGJ2mK9nVPxfyP0sETK,Run the World (Girls),spotify:track:6lcDGJ2mK9nVPxfyP0sETK,0.00496,0.733,0.899,4.72e-05,0.372,-4.237,0.143,127.086,0.76,1,236093,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,1,5cYc30W2niwnHTEx4j5Ppw,1+1,spotify:track:5cYc30W2niwnHTEx4j5Ppw,0.381,0.303,0.384,5.14e-06,0.0661,-7.342,0.0339,63.345,0.261,25,273880,False,1,5,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,2,4IIwmXmReHyD8rsxkz2FV2,I Care,spotify:track:4IIwmXmReHyD8rsxkz2FV2,0.284,0.371,0.84,4.79e-06,0.135,-6.021,0.292,86.934,0.228,20,239466,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,3,65ppuGmnSm0TH69Mwl9pGd,I Miss You,spotify:track:65ppuGmnSm0TH69Mwl9pGd,0.352,0.718,0.523,0.00314,0.0909,-7.181,0.199,167.963,0.835,23,179066,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,4,5OrX4PR74Ttezdj5soO1BV,Best Thing I Never Had,spotify:track:5OrX4PR74Ttezdj5soO1BV,0.143,0.545,0.649,1.57e-05,0.0894,-4.062,0.0324,99.099,0.297,38,253746,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,5,5rJsYzKWZpdZwrS4Yj7U9A,Party (feat. André 3000),spotify:track:5rJsYzKWZpdZwrS4Yj7U9A,0.0188,0.648,0.593,0.0,0.169,-6.267,0.0506,160.979,0.712,23,245480,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,6,5jbxpNOu6YwrglggywryZS,Rather Die Young,spotify:track:5jbxpNOu6YwrglggywryZS,0.158,0.628,0.665,0.00278,0.177,-6.626,0.112,72.032,0.447,13,222480,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,7,6TlpkdGIik8gUGCe100S0x,Start Over,spotify:track:6TlpkdGIik8gUGCe100S0x,0.193,0.474,0.797,6.2e-06,0.322,-4.541,0.191,150.006,0.398,17,199106,False,0,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,8,3xjr8NSgMbkcAEdVZgdui0,Love On Top,spotify:track:3xjr8NSgMbkcAEdVZgdui0,0.0848,0.652,0.749,0.0,0.604,-5.248,0.0886,94.103,0.651,37,267413,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,9,7nAeBxnvQYT01pzDnsiL3p,Countdown,spotify:track:7nAeBxnvQYT01pzDnsiL3p,0.308,0.665,0.787,0.0,0.219,-5.73,0.151,167.349,0.699,29,212146,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,10,5h83UxHiGPAXDrLMymYtAp,End of Time,spotify:track:5h83UxHiGPAXDrLMymYtAp,0.0328,0.711,0.811,0.000517,0.0649,-7.503,0.219,117.999,0.785,28,223986,False,0,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,11,3RKDC2Fv4RP97s45xcNveP,I Was Here,spotify:track:3RKDC2Fv4RP97s45xcNveP,0.431,0.51,0.627,0.0,0.0927,-6.59,0.0336,110.992,0.234,27,239213,False,1,3,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,12,7EdEUnekGCkChJzJyGp6TB,Run the World (Girls),spotify:track:7EdEUnekGCkChJzJyGp6TB,0.00496,0.733,0.899,4.72e-05,0.372,-4.237,0.143,127.086,0.76,37,236093,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,1,3yWX5wAcfLnYmHuGvb5CMH,1+1,spotify:track:3yWX5wAcfLnYmHuGvb5CMH,0.381,0.303,0.384,5.14e-06,0.0661,-7.342,0.0339,63.345,0.261,27,273880,False,1,5,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,2,6DfbF423YwK81e5Gg2HKGA,I Care,spotify:track:6DfbF423YwK81e5Gg2HKGA,0.284,0.371,0.84,4.79e-06,0.135,-6.021,0.292,86.934,0.228,27,239466,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,3,0nsXiCm7lGv4jid1crzLP0,I Miss You,spotify:track:0nsXiCm7lGv4jid1crzLP0,0.352,0.718,0.523,0.00314,0.0909,-7.181,0.199,167.963,0.835,25,179066,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,4,20BubhRYSjCIchDA4O9wNK,Best Thing I Never Had,spotify:track:20BubhRYSjCIchDA4O9wNK,0.143,0.545,0.649,1.57e-05,0.0894,-4.062,0.0324,99.099,0.297,45,253746,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,5,0n0kqzChbXf9WjtEFBbcXa,Party (feat. André 3000),spotify:track:0n0kqzChbXf9WjtEFBbcXa,0.0188,0.648,0.593,0.0,0.169,-6.267,0.0506,160.979,0.712,26,245480,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,6,5c9ItJuD8wnUrWsudy6Zfx,Rather Die Young,spotify:track:5c9ItJuD8wnUrWsudy6Zfx,0.158,0.628,0.665,0.00278,0.177,-6.626,0.112,72.032,0.447,20,222480,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,7,0w7dyzVGQPww3J6rGzy0bE,Start Over,spotify:track:0w7dyzVGQPww3J6rGzy0bE,0.193,0.474,0.797,6.2e-06,0.322,-4.541,0.191,150.006,0.398,22,199106,False,0,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,8,34h7O0d0ToOB60zYSFkGKH,Love On Top,spotify:track:34h7O0d0ToOB60zYSFkGKH,0.0848,0.652,0.749,0.0,0.604,-5.248,0.0886,94.103,0.651,48,267413,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,9,0tmaWVKVoYNa9m4ctwSsmb,Countdown,spotify:track:0tmaWVKVoYNa9m4ctwSsmb,0.308,0.665,0.787,0.0,0.219,-5.73,0.151,167.349,0.699,33,212146,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,10,484AD8Fm0KZh3zd2HFi1Mp,End of Time,spotify:track:484AD8Fm0KZh3zd2HFi1Mp,0.0328,0.711,0.811,0.000517,0.0649,-7.503,0.219,117.999,0.785,31,223986,False,0,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,11,0gdzXKkOMuajNI0UJ1ki9t,I Was Here,spotify:track:0gdzXKkOMuajNI0UJ1ki9t,0.431,0.51,0.627,0.0,0.0927,-6.59,0.0336,110.992,0.234,30,239213,False,1,3,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
Beyoncé,4,12,3oOWBUNbwHZkWF2WND4kK2,Run the World (Girls),spotify:track:3oOWBUNbwHZkWF2WND4kK2,0.00496,0.733,0.899,4.72e-05,0.372,-4.237,0.143,127.086,0.76,46,236093,False,1,4,dance pop_pop_r&b,85,Beyoncé,29012079,spotify:artist:6vWDO969PvNqNYHIOW5v0m
